date,year,action,ticker,company,index_name,reason
"June 19, 2023",2023,added,NAVI,Navient,SP600SmallCap,NAVI was moved from the S&P 400 as it was more representative of the small cap market space. ZUMZ was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,ZUMZ,Zumiez,SP600SmallCap,NAVI was moved from the S&P 400 as it was more representative of the small cap market space. ZUMZ was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,SITM,SiTime,SP600SmallCap,SITM was moved from the S&P 400 as it was more representative of the small cap market space. GCO was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,GCO,Genesco,SP600SmallCap,SITM was moved from the S&P 400 as it was more representative of the small cap market space. GCO was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,MAC,Macerich,SP600SmallCap,MAC was moved from the S&P 400 as it was more representative of the small cap market space. BOOM was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,BOOM,Dynamic Materials Corporation,SP600SmallCap,MAC was moved from the S&P 400 as it was more representative of the small cap market space. BOOM was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,VSCO,Victoria's Secret,SP600SmallCap,VSCO was moved from the S&P 400 as it was more representative of the small cap market space. GCI was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,GCI,Gannett,SP600SmallCap,VSCO was moved from the S&P 400 as it was more representative of the small cap market space. GCI was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,DEI,Douglas Emmett,SP600SmallCap,DEI was moved from the S&P 400 as it was more representative of the small cap market space. LPSN was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,LPSN,LivePerson,SP600SmallCap,DEI was moved from the S&P 400 as it was more representative of the small cap market space. LPSN was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,FULT,Fulton Financial Corporation,SP600SmallCap,FULT was moved from the S&P 400 as it was more representative of the small cap market space. RYAM was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,RYAM,Rayonier Advanced Materials,SP600SmallCap,FULT was moved from the S&P 400 as it was more representative of the small cap market space. RYAM was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,NGVT,Ingevity Corp.,SP600SmallCap,NGVT was moved from the S&P 400 as it was more representative of the small cap market space. PLCE was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,PLCE,The Children's Place,SP600SmallCap,NGVT was moved from the S&P 400 as it was more representative of the small cap market space. PLCE was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,SPWR,SunPower,SP600SmallCap,SPWR was moved from the S&P 400 as it was more representative of the small cap market space. EGRX was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,EGRX,"Eagle Pharmaceuticals, Inc.",SP600SmallCap,SPWR was moved from the S&P 400 as it was more representative of the small cap market space. EGRX was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,WLY,John Wiley & Sons,SP600SmallCap,WLY was moved from the S&P 400 as it was more representative of the small cap market space. CMTL was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,CMTL,Comtech Telecommunications Corp.,SP600SmallCap,WLY was moved from the S&P 400 as it was more representative of the small cap market space. CMTL was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,DAN,Dana Incorporated,SP600SmallCap,DAN was moved from the S&P 400 as it was more representative of the small cap market space. PETS was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,PETS,PetMed Express,SP600SmallCap,DAN was moved from the S&P 400 as it was more representative of the small cap market space. PETS was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,UFPT,UFP Technologies,SP600SmallCap,BIG was removed from the S&P 600 and replaced with UFPT as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,BIG,Big Lots,SP600SmallCap,BIG was removed from the S&P 600 and replaced with UFPT as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,SDGR,"Schrödinger, Inc.",SP600SmallCap,CARA was removed from the S&P 600 and replaced with SDGR as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,CARA,Cara Therapeutics,SP600SmallCap,CARA was removed from the S&P 600 and replaced with SDGR as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,PECO,Phillips Edison & Company,SP600SmallCap,FARO was removed from the S&P 600 and replaced with PECO as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,FARO,FARO Technologies,SP600SmallCap,FARO was removed from the S&P 600 and replaced with PECO as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,MC,Moelis & Company,SP600SmallCap,DOUG was removed from the S&P 600 and replaced with MC as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,DOUG,Douglas Elliman,SP600SmallCap,DOUG was removed from the S&P 600 and replaced with MC as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,CARG,CarGurus,SP600SmallCap,INGN was removed from the S&P 600 and replaced with CARG as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,INGN,Inogen,SP600SmallCap,INGN was removed from the S&P 600 and replaced with CARG as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,CRC,California Resources Corporation,SP600SmallCap,TG was removed from the S&P 600 and replaced with CRC as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,TG,Tredegar Corporation,SP600SmallCap,TG was removed from the S&P 600 and replaced with CRC as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,added,APAM,Artisan Partners Asset Management,SP600SmallCap,TREE was removed from the S&P 600 and replaced with APAM as it was no longer representative of the small-cap market space.
"June 19, 2023",2023,removed,TREE,LendingTree,SP600SmallCap,TREE was removed from the S&P 600 and replaced with APAM as it was no longer representative of the small-cap market space.
"June 14, 2023",2023,added,EXPI,eXp World Holdings,SP600SmallCap,"EXPI replaced HSKA after it was acquired by Mars, Incorporated."
"June 14, 2023",2023,removed,HSKA,Heska Corporation,SP600SmallCap,"EXPI replaced HSKA after it was acquired by Mars, Incorporated."
"June 14, 2023",2023,added,PRVA,Privia Health Group,SP600SmallCap,PRVA replaced RUTH after it was acquired by Darden Restaurants.
"June 14, 2023",2023,removed,RUTH,Ruth's Hospitality Group,SP600SmallCap,PRVA replaced RUTH after it was acquired by Darden Restaurants.
"June 1, 2023",2023,added,BOH,Bank of Hawaii,SP600SmallCap,BOH was moved from the S&P 400 as it was more representative of the small cap market space. HMST was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 1, 2023",2023,removed,HMST,HomeStreet Bank,SP600SmallCap,BOH was moved from the S&P 400 as it was more representative of the small cap market space. HMST was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"May 1, 2023",2023,added,CTKB,Cytek Biosciences,SP600SmallCap,CTKB replaced CSII after it was acquired by Abbott Laboratories.
"May 1, 2023",2023,removed,CSII,Cardiovascular Systems,SP600SmallCap,CTKB replaced CSII after it was acquired by Abbott Laboratories.
"April 5, 2023",2023,added,PACW,PacWest Bancorp,SP600SmallCap,PACW was moved from the S&P 400 as it was more representative of the small cap market space. NKTR was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"April 5, 2023",2023,removed,NKTR,Nektar Therapeutics,SP600SmallCap,PACW was moved from the S&P 400 as it was more representative of the small cap market space. NKTR was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"April 3, 2023",2023,added,NABL,N-able,SP600SmallCap,"NABL replaced STAR after it was acquired by Safehold, Inc."
"April 3, 2023",2023,removed,STAR,iStar,SP600SmallCap,"NABL replaced STAR after it was acquired by Safehold, Inc."
"March 22, 2023",2023,added,CERT,Certara,SP600SmallCap,"CERT replaced EXPO which replaced IAA, Inc. in the S&P 400 after it was acquired by Ritchie Bros. Auctioneers."
"March 22, 2023",2023,removed,EXPO,Exponent,SP600SmallCap,"CERT replaced EXPO which replaced IAA, Inc. in the S&P 400 after it was acquired by Ritchie Bros. Auctioneers."
"March 21, 2023",2023,added,CVI,CVR Energy,SP600SmallCap,CVI replaced AAWW after it was acquired by Apollo Global Management.
"March 21, 2023",2023,removed,AAWW,Atlas Air Worldwide Holdings,SP600SmallCap,CVI replaced AAWW after it was acquired by Apollo Global Management.
"March 20, 2023",2023,added,LUMN,Lumen Technologies,SP600SmallCap,LUMN was moved from the S&P 500 as it was more representative of the small cap market space. BBBY was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,BBBY,Bed Bath & Beyond,SP600SmallCap,LUMN was moved from the S&P 500 as it was more representative of the small cap market space. BBBY was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,TNDM,Tandem Diabetes Care,SP600SmallCap,TNDM was moved from the S&P 400 as it was more representative of the small cap market space. ZIMV was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,ZIMV,ZimVie,SP600SmallCap,TNDM was moved from the S&P 400 as it was more representative of the small cap market space. ZIMV was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,HBI,Hanesbrands,SP600SmallCap,HBI was moved from the S&P 400 as it was more representative of the small cap market space. OPRX was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,OPRX,OptimizeRx,SP600SmallCap,HBI was moved from the S&P 400 as it was more representative of the small cap market space. OPRX was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,PEB,Pebblebrook Hotel Trust,SP600SmallCap,PEB was moved from the S&P 400 as it was more representative of the small cap market space. ILPT was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,ILPT,Industrial Logistics Properties Trust,SP600SmallCap,PEB was moved from the S&P 400 as it was more representative of the small cap market space. ILPT was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,JBGS,JBG Smith,SP600SmallCap,JBGS was moved from the S&P 400 as it was more representative of the small cap market space. GPMT was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,GPMT,Granite Point Mortgage Trust,SP600SmallCap,JBGS was moved from the S&P 400 as it was more representative of the small cap market space. GPMT was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,KMT,Kennametal,SP600SmallCap,KMT was moved from the S&P 400 as it was more representative of the small cap market space. PKE was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,PKE,Park Aerospace Corp,SP600SmallCap,KMT was moved from the S&P 400 as it was more representative of the small cap market space. PKE was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,DY,Dycom Industries,SP600SmallCap,DY was moved from the S&P 400 as it was more representative of the small cap market space. HT was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,HT,Hersha Hospitality Trust,SP600SmallCap,DY was moved from the S&P 400 as it was more representative of the small cap market space. HT was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,WAFD,"WaFd, Inc.",SP600SmallCap,WAFD was moved from the S&P 400 as it was more representative of the small cap market space. SRDX was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,SRDX,Surmodics,SP600SmallCap,WAFD was moved from the S&P 400 as it was more representative of the small cap market space. SRDX was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,VSAT,Viasat,SP600SmallCap,VSAT was moved from the S&P 400 as it was more representative of the small cap market space. ORGO was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,ORGO,Organogenesis,SP600SmallCap,VSAT was moved from the S&P 400 as it was more representative of the small cap market space. ORGO was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,CBRL,Cracker Barrel,SP600SmallCap,CBRL was moved from the S&P 400 as it was more representative of the small cap market space. UIS was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,UIS,Unisys,SP600SmallCap,CBRL was moved from the S&P 400 as it was more representative of the small cap market space. UIS was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,SLG,SL Green Realty,SP600SmallCap,SLG was moved from the S&P 400 as it was more representative of the small cap market space. PNTG was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,PNTG,Pennant Group,SP600SmallCap,SLG was moved from the S&P 400 as it was more representative of the small cap market space. PNTG was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,RDN,Radian Group,SP600SmallCap,RDN replaced UEIC which was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,UEIC,Universal Electronics Inc,SP600SmallCap,RDN replaced UEIC which was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,NEX,NexTier Oilfield Solutions,SP600SmallCap,NEX replaced MPAA which was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,MPAA,Motorcar Parts of America,SP600SmallCap,NEX replaced MPAA which was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,AUB,Atlantic Union Bank,SP600SmallCap,AUB replaced FSB which was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,FSP,Franklin Street Properties Corp.,SP600SmallCap,AUB replaced FSB which was no longer representative of the small-cap market space.
"March 20, 2023",2023,added,KW,Kennedy Wilson,SP600SmallCap,KW replaced WW which was no longer representative of the small-cap market space.
"March 20, 2023",2023,removed,WW,WW International,SP600SmallCap,KW replaced WW which was no longer representative of the small-cap market space.
"March 1, 2023",2023,added,VRRM,Verra Mobility,SP600SmallCap,"VRRM replaced COLB which replaced Umpqua Holdings Corporation in the S&P 400. COLB acquired Umpqua Holdings and post-merger, COLB market cap was more representative of the mid-cap market space."
"March 1, 2023",2023,removed,COLB,Columbia Banking System,SP600SmallCap,"VRRM replaced COLB which replaced Umpqua Holdings Corporation in the S&P 400. COLB acquired Umpqua Holdings and post-merger, COLB market cap was more representative of the mid-cap market space."
"February 23, 2023",2023,added,OTTR,Otter Tail Corporation,SP600SmallCap,"OTTR replaced UFP which replaced LHC Group, Inc. in the S&P 400 after it was acquired by UnitedHealth Group."
"February 23, 2023",2023,removed,UFPI,UFP Industries,SP600SmallCap,"OTTR replaced UFP which replaced LHC Group, Inc. in the S&P 400 after it was acquired by UnitedHealth Group."
"February 6, 2023",2023,added,CRK,Comstock Resources,SP600SmallCap,CRK replaced ADC which replaced Store Capital in the S&P 400 after it was acquired by GIC and Oak Street.
"February 6, 2023",2023,removed,ADC,Agree Realty Corp.,SP600SmallCap,CRK replaced ADC which replaced Store Capital in the S&P 400 after it was acquired by GIC and Oak Street.
"February 2, 2023",2023,added,NOG,Northern Oil and Gas,SP600SmallCap,NOG replaced SJI after it was acquired by Infrastructure Investments Fund.
"February 2, 2023",2023,removed,SJI,South Jersey Industries,SP600SmallCap,NOG replaced SJI after it was acquired by Infrastructure Investments Fund.
"January 31, 2023",2023,added,DV,DoubleVerify,SP600SmallCap,DV replaced VIVO after it was acquired by SD Biosensor.
"January 31, 2023",2023,removed,VIVO,Meridian Bioscience,SP600SmallCap,DV replaced VIVO after it was acquired by SD Biosensor.
"January 5, 2023",2023,added,RXO,RXO,SP600SmallCap,RXO was moved from the S&P 400 as it was more representative of the small cap market space. JYNT was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"January 5, 2023",2023,removed,JYNT,The Joint Corp.,SP600SmallCap,RXO was moved from the S&P 400 as it was more representative of the small cap market space. JYNT was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"December 19, 2022",2022,added,MBC,MasterBrand,SP600SmallCap,MBC was spun off from Fortune Brands Innovations and replaced CONN which was no longer representative of the small-cap market space.
"December 19, 2022",2022,removed,CONN,Conn's,SP600SmallCap,MBC was spun off from Fortune Brands Innovations and replaced CONN which was no longer representative of the small-cap market space.
"December 19, 2022",2022,added,NUVA,NuVasive,SP600SmallCap,NUVA was moved from the S&P 400 as it was more representative of the small cap market space. TUP was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"December 19, 2022",2022,removed,TUP,Tupperware Brands,SP600SmallCap,NUVA was moved from the S&P 400 as it was more representative of the small cap market space. TUP was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"December 19, 2022",2022,added,SMTC,Semtech,SP600SmallCap,SMTC was moved from the S&P 400 as it was more representative of the small cap market space. DHC was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"December 19, 2022",2022,removed,DHC,Diversified Healthcare Trust,SP600SmallCap,SMTC was moved from the S&P 400 as it was more representative of the small cap market space. DHC was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"December 19, 2022",2022,added,CWK,Cushman & Wakefield,SP600SmallCap,CWK was moved from the S&P 400 as it was more representative of the small cap market space. DBD was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"December 19, 2022",2022,removed,DBD,Diebold Nixdorf,SP600SmallCap,CWK was moved from the S&P 400 as it was more representative of the small cap market space. DBD was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"December 19, 2022",2022,added,SJW,SJW Group,SP600SmallCap,SJW was moved from the S&P 400 as it was more representative of the small cap market space. CATO was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"December 19, 2022",2022,removed,CATO,Cato Corporation,SP600SmallCap,SJW was moved from the S&P 400 as it was more representative of the small cap market space. CATO was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"December 19, 2022",2022,added,AGTI,Agiliti,SP600SmallCap,AGTI was moved from the S&P 400 as it was more representative of the small cap market space. LL was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"December 19, 2022",2022,removed,LL,LL Flooring,SP600SmallCap,AGTI was moved from the S&P 400 as it was more representative of the small cap market space. LL was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"December 1, 2022",2022,added,SABR,Sabre Corporation,SP600SmallCap,FBC was acquired by New York Community Bancorp. SABR was moved from the S&P 400 to replace it as it was more representative of the small cap market space.
"December 1, 2022",2022,removed,FBC,Flagstar Bancorp,SP600SmallCap,FBC was acquired by New York Community Bancorp. SABR was moved from the S&P 400 to replace it as it was more representative of the small cap market space.
"December 1, 2022",2022,added,NUS,Nu Skin Enterprises,SP600SmallCap,NUS was moved from the S&P 400 as it was more representative of the small cap market space. PBF was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"December 1, 2022",2022,removed,PBF,PBF Energy,SP600SmallCap,NUS was moved from the S&P 400 as it was more representative of the small cap market space. PBF was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"November 2, 2022",2022,added,BFH,Bread Financial,SP600SmallCap,BFH was moved from the S&P 400 as it was more representative of the small cap market space. UFI was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"November 2, 2022",2022,removed,UFI,Unifi,SP600SmallCap,BFH was moved from the S&P 400 as it was more representative of the small cap market space. UFI was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"October 18, 2022",2022,added,MLKN,MillerKnoll,SP600SmallCap,"CVET was acquired by Clayton, Dubilier & Rice. MLKN was moved from the S&P 400 to replace it as it was more representative of the small cap market space."
"October 18, 2022",2022,removed,CVET,Covetrus,SP600SmallCap,"CVET was acquired by Clayton, Dubilier & Rice. MLKN was moved from the S&P 400 to replace it as it was more representative of the small cap market space."
"October 12, 2022",2022,added,PAYO,Payoneer,SP600SmallCap,PAYO replaced LNTH which replaced Targa Resources in the S&P 400 after it was moved to the S&P 500.
"October 12, 2022",2022,removed,LNTH,Lantheus Holdings,SP600SmallCap,PAYO replaced LNTH which replaced Targa Resources in the S&P 400 after it was moved to the S&P 500.
"October 3, 2022",2022,added,HAIN,Hain Celestial Group,SP600SmallCap,"HNGR was acquired by Patient Square Capital, LP. HAIN was moved from the S&P 400 to replace it as it was more representative of the small cap market space."
"October 3, 2022",2022,removed,HNGR,"Hanger, Inc.",SP600SmallCap,"HNGR was acquired by Patient Square Capital, LP. HAIN was moved from the S&P 400 to replace it as it was more representative of the small cap market space."
"October 3, 2022",2022,added,MCW,Mister Car Wash,SP600SmallCap,MCW replaced EXLS which replaced EQT Corp. in the S&P 400 after it was moved to the S&P 500.
"October 3, 2022",2022,removed,EXLS,EXL Service Holdings,SP600SmallCap,MCW replaced EXLS which replaced EQT Corp. in the S&P 400 after it was moved to the S&P 500.
"October 3, 2022",2022,added,XPER,"Xperi, Inc.",SP600SmallCap,Xperi Holding Corporation spun off Xperi Incorporated. Post spin off both companies remained in the S&P 600 but Xperi Holding Corporation was renamed to Adeia Incorporated (Nasdaq: ADEA). SLQT was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"October 3, 2022",2022,removed,SLQT,SelectQuote,SP600SmallCap,Xperi Holding Corporation spun off Xperi Incorporated. Post spin off both companies remained in the S&P 600 but Xperi Holding Corporation was renamed to Adeia Incorporated (Nasdaq: ADEA). SLQT was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"October 3, 2022",2022,added,STEL,Stellar Bancorp,SP600SmallCap,"ABTX was acquired by CBTX, Inc. and post merger the combined company changed its name and ticker symbol to Stellar Bancorp (Nasdaq: STEL)."
"October 3, 2022",2022,removed,ABTX,Allegiance Bancshares,SP600SmallCap,"ABTX was acquired by CBTX, Inc. and post merger the combined company changed its name and ticker symbol to Stellar Bancorp (Nasdaq: STEL)."
"September 28, 2022",2022,added,LESL,Leslie's,SP600SmallCap,LESL replaced GCP after it was acquired by Compagnie de Saint-Gobain S.A.
"September 28, 2022",2022,removed,GCP,GCP Applied Technologies,SP600SmallCap,LESL replaced GCP after it was acquired by Compagnie de Saint-Gobain S.A.
"September 19, 2022",2022,added,HPP,Hudson Pacific Properties,SP600SmallCap,HPP was moved from the S&P 400 as it was more representative of the small cap market space. APEI was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"September 19, 2022",2022,removed,APEI,American Public Education,SP600SmallCap,HPP was moved from the S&P 400 as it was more representative of the small cap market space. APEI was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"September 19, 2022",2022,added,MCY,Mercury General,SP600SmallCap,MCY was moved from the S&P 400 as it was more representative of the small cap market space. EHTH was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"September 19, 2022",2022,removed,EHTH,eHealth,SP600SmallCap,MCY was moved from the S&P 400 as it was more representative of the small cap market space. EHTH was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"September 19, 2022",2022,added,AEO,American Eagle Outfitters,SP600SmallCap,AEO was moved from the S&P 400 as it was more representative of the small cap market space. CAMP was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"September 19, 2022",2022,removed,CAMP,CalAmp,SP600SmallCap,AEO was moved from the S&P 400 as it was more representative of the small cap market space. CAMP was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"September 19, 2022",2022,added,MTX,Minerals Technology,SP600SmallCap,MTX was moved from the S&P 400 as it was more representative of the small cap market space. GLT was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"September 19, 2022",2022,removed,GLT,Glatfelter,SP600SmallCap,MTX was moved from the S&P 400 as it was more representative of the small cap market space. GLT was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"September 19, 2022",2022,added,OUT,Outfront Media,SP600SmallCap,OUT was moved from the S&P 400 as it was more representative of the small cap market space. FOSL was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"September 19, 2022",2022,removed,FOSL,Fossil Group,SP600SmallCap,OUT was moved from the S&P 400 as it was more representative of the small cap market space. FOSL was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"September 15, 2022",2022,added,CPRX,Catalyst Pharmaceuticals,SP600SmallCap,CPRX replaced MANT after it was acquired by The Carlyle Group.
"September 15, 2022",2022,removed,MANT,ManTech International,SP600SmallCap,CPRX replaced MANT after it was acquired by The Carlyle Group.
"September 1, 2022",2022,added,AVID,Avid Technology,SP600SmallCap,AVID replaced POLY after it was acquired by HP Inc.
"September 1, 2022",2022,removed,POLY,Plantronics,SP600SmallCap,AVID replaced POLY after it was acquired by HP Inc.
"August 10, 2022",2022,added,CLFD,Clearfield,SP600SmallCap,CLFD replaced CELH which replaced American Campus Communities in the S&P 400 after it was acquired by Blackstone Inc.
"August 10, 2022",2022,removed,CELH,Celsius Holdings,SP600SmallCap,CLFD replaced CELH which replaced American Campus Communities in the S&P 400 after it was acquired by Blackstone Inc.
"August 4, 2022",2022,added,AHCO,AdaptHealth,SP600SmallCap,AHCO replaced MTOR after it was acquired by Cummins.
"August 4, 2022",2022,removed,MTOR,Meritor,SP600SmallCap,AHCO replaced MTOR after it was acquired by Cummins.
"July 26, 2022",2022,added,SIX,Six Flags,SP600SmallCap,NTUS was acquired by Archimed. SIX was moved from the S&P 400 to replace it as it was more representative of the small cap market space.
"July 26, 2022",2022,removed,NTUS,Natus Medical,SP600SmallCap,NTUS was acquired by Archimed. SIX was moved from the S&P 400 to replace it as it was more representative of the small cap market space.
"July 21, 2022",2022,added,SHO,Sunstone Hotel Investors,SP600SmallCap,SHO replaced VG after it was acquired by Ericsson.
"July 21, 2022",2022,removed,VG,Vonage,SP600SmallCap,SHO replaced VG after it was acquired by Ericsson.
"July 20, 2022",2022,added,GRBK,Green Brick Partners,SP600SmallCap,GRBK replaced COKE which replaced PS Business Parks in the S&P 400 after it was acquired by Blackstone Inc.
"July 20, 2022",2022,removed,COKE,Coca-Cola Bottling Co. Consolidated,SP600SmallCap,GRBK replaced COKE which replaced PS Business Parks in the S&P 400 after it was acquired by Blackstone Inc.
"July 6, 2022",2022,added,FTDR,"Frontdoor, Inc.",SP600SmallCap,FTDR replaced SWN which replaced CDK Global in the S&P 400 after it was acquired by Brookfield Business Partners.
"July 6, 2022",2022,removed,SWN,Southwestern Energy,SP600SmallCap,FTDR replaced SWN which replaced CDK Global in the S&P 400 after it was acquired by Brookfield Business Partners.
"July 5, 2022",2022,added,LRN,"Stride, Inc.",SP600SmallCap,"LRN replaced OMCL which replaced Coherent, Inc. in the S&P 400 after it was acquired by II-VI Incorporated."
"July 5, 2022",2022,removed,OMCL,Omnicell,SP600SmallCap,"LRN replaced OMCL which replaced Coherent, Inc. in the S&P 400 after it was acquired by II-VI Incorporated."
"July 5, 2022",2022,added,EHAB,"Enhabit, Inc.",SP600SmallCap,EHAB was spun off from S&P 400 constituent Encompass Health and replaced LYLT which was no longer representative of the small-cap market space.
"July 5, 2022",2022,removed,LYLT,Loyalty Ventures,SP600SmallCap,EHAB was spun off from S&P 400 constituent Encompass Health and replaced LYLT which was no longer representative of the small-cap market space.
"July 5, 2022",2022,added,SNCY,Sun Country Airlines,SP600SmallCap,"SNCY replaced NP after it was acquired by Schweitzer- Mauduit International, Inc."
"July 5, 2022",2022,removed,NP,"Neenah, Inc.",SP600SmallCap,"SNCY replaced NP after it was acquired by Schweitzer- Mauduit International, Inc."
"June 29, 2022",2022,added,APPS,Digital Turbine,SP600SmallCap,TVTY was acquired by Stone Point Capital LLC. APPS was moved from the S&P 400 to replace it as it was more representative of the small cap market space.
"June 29, 2022",2022,removed,TVTY,Tivity Health,SP600SmallCap,TVTY was acquired by Stone Point Capital LLC. APPS was moved from the S&P 400 to replace it as it was more representative of the small cap market space.
"June 21, 2022",2022,added,TRN,Trinity Industries,SP600SmallCap,TRN was moved from the S&P 400 as it was more representative of the small cap market space. ENDP was removed from the S&P 600 as it was no longer representative of the small-cap market space.
"June 21, 2022",2022,removed,ENDP,Endo International,SP600SmallCap,TRN was moved from the S&P 400 as it was more representative of the small cap market space. ENDP was removed from the S&P 600 as it was no longer representative of the small-cap market space.
